content_id,text,clean_text,publish_time,sentiment_score,sentiment_label,emotion_keywords,confidence,user_id,user_followers,user_region,repost_count,comment_count,quote_count
60ab4ac50cf895c7,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/14 18:35,0.035,中性,"['提醒', '讨论', '说明']",0.895,user_870623,3242,呼和浩特市,5496,3103,1935
f355a45d1a5b45ea,</span>最近股市波动很大，投资需要谨慎。[广告],最近股市波动很大，投资需要谨慎。,2025/5/12 2:39,0.078,中性,['建议'],0.623,user_302748,974636,武汉市,6847,890,1489
bdac41b7236f4734,</span>新产品发布会很成功，期待后续发展。[广告],新产品发布会很成功，期待后续发展。,2025/5/24 19:53,0.47,正面,"['赞美', '期待']",0.771,user_341067,763405,福州市,5606,4150,1047
01a4553f227ffb32,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/10 11:06,0.056,中性,['观察'],0.892,user_506806,568159,福州市,8600,3780,204
aaee58a4f49877ed,<span>网络购物体验不错，快递速度很快。[广告],网络购物体验不错，快递速度很快。,2025/6/3 17:04,0.031,中性,['提醒'],0.945,user_821777,337715,石家庄市,9471,4658,1066
002de771be726d86,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/29 3:44,0.961,正面,"['支持', '期待', '开心']",0.843,user_129263,198611,南宁市,1362,2847,1313
face6c219462fcaa,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/17 9:22,-0.083,中性,"['提醒', '思考', '建议']",0.87,user_744037,660205,沈阳市,830,4493,787
28f10adab4d43614,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/27 9:58,-0.164,负面,"['不满', '抗议', '反对']",0.621,user_996413,462454,无锡市,5923,3928,1666
d16b234a41c88220,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/10 5:00,0.175,正面,['赞美'],0.917,user_419134,72029,武汉市,6121,4865,45
06652c0703e0ccb3,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/6/2 3:39,-0.769,负面,"['抗议', '愤怒']",0.872,user_952741,109980,东莞市,1089,2239,176
ebc83617644c1539,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/31 18:48,-0.184,负面,"['批评', '不满']",0.688,user_742436,168673,福州市,2680,4326,282
abb50006586b13c8,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/15 2:57,0.069,中性,['分析'],0.869,user_559110,827969,昆明市,9265,626,511
69adb88c8049133d,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/28 8:18,0.023,中性,['思考'],0.611,user_840400,217901,成都市,2252,2964,886
1a274c8b2d5ecd9b,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/29 5:37,-0.654,负面,"['失望', '不满']",0.78,user_316902,563065,哈尔滨市,5011,4919,1505
fbd1e43f3fd37f68,<p>食品安全问题不容忽视，监管要更加严格。</p>,食品安全问题不容忽视，监管要更加严格。,2025/6/2 16:58,0.98,正面,['满意'],0.739,user_404803,131473,昆明市,4932,2370,1280
3ea0b882dc5e512c,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/28 13:03,0.823,正面,"['赞美', '支持', '满意']",0.949,user_493335,292059,兰州市,9848,2187,1025
d4b5dc1a47986ffe,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/12 21:23,-0.509,负面,"['谴责', '抗议']",0.631,user_146670,127820,南宁市,6869,2484,1904
f3a88232429e78ff,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/6/3 16:44,0.398,正面,"['赞美', '期待']",0.845,user_642226,413710,拉萨市,6012,1009,893
05670e7c2185c0d7,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/30 0:27,-0.056,中性,"['思考', '提醒']",0.874,user_855005,731986,苏州市,3761,1299,427
3749357746238509,【推广】疫情防控措施很到位，为医护人员点赞！</p>,疫情防控措施很到位，为医护人员点赞！,2025/5/12 17:24,0.041,中性,['思考'],0.61,user_438757,341351,厦门市,7447,601,1752
469f7b786266baca,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/25 2:11,0.289,正面,['喜欢'],0.698,user_293605,3796,佛山市,426,1222,907
8ae302aa8225191d,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/6/3 22:41,0.482,正面,['感谢'],0.89,user_586170,306186,北京市,260,4456,496
2ab063c94c3a4771,<p>最近股市波动很大，投资需要谨慎。</p>,最近股市波动很大，投资需要谨慎。,2025/5/13 6:08,-0.081,中性,"['关注', '思考']",0.829,user_102114,379504,石家庄市,2854,1673,1313
a60d0e8dd75765ae,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/26 2:50,0.025,中性,"['建议', '说明', '关注']",0.879,user_200179,958200,乌鲁木齐市,8636,3785,1004
5bd90daf3e0a0891,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/12 0:10,0.613,正面,"['点赞', '开心', '赞美']",0.848,user_511073,884073,合肥市,931,4782,1217
f2269515034f61be,<p>疫情防控措施很到位，为医护人员点赞！[广告],疫情防控措施很到位，为医护人员点赞！,2025/6/5 9:52,-0.743,负面,"['担心', '反对', '批评']",0.631,user_438791,715925,南昌市,2286,3689,1443
ecef483d42562314,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/21 14:27,-0.042,中性,"['讨论', '思考', '观察']",0.801,user_322574,5201,拉萨市,5540,1419,621
e84e1ad39ed73681,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/20 17:08,0.364,正面,"['开心', '期待', '赞美']",0.944,user_669589,558403,石家庄市,6145,2173,1506
f0fd8ecaad643c60,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/8 3:00,-0.041,中性,"['建议', '分析', '讨论']",0.898,user_199153,744815,南昌市,5462,196,503
f5578a3f1bb07291,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/25 23:34,0.346,正面,['期待'],0.612,user_191185,209973,成都市,5996,844,1177
ffee5b56dce50855,<br>对这个政策表示强烈抗议，这完全不合理！<br>,对这个政策表示强烈抗议，这完全不合理！,2025/5/8 3:34,-0.673,负面,"['愤怒', '反对']",0.932,user_408162,885371,乌鲁木齐市,3069,1622,1844
4300201820b52f45,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/22 11:50,0.014,中性,['建议'],0.735,user_691290,817491,拉萨市,2518,4861,824
d65dcf840c2f3823,<span>今天天气真好，心情很不错！阳光明媚，适合出去散步。</span>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/9 10:39,0.365,正面,"['期待', '点赞']",0.736,user_924983,661825,青岛市,3111,1999,1946
88f9c5f9937a3724,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/11 4:23,0.083,中性,['提醒'],0.911,user_475927,573016,东莞市,4478,33,761
16554497b586f70d,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/5/9 4:00,0.878,正面,"['支持', '期待', '喜欢']",0.605,user_349829,577778,上海市,4053,3533,1665
02a2a5019b9304c9,【推广】体育赛事精彩纷呈，为运动员加油！<p>,体育赛事精彩纷呈，为运动员加油！,2025/5/17 7:18,0.856,正面,"['支持', '开心', '期待']",0.643,user_253082,186531,东莞市,6342,1320,1370
d4ea8fb1c03ac330,</p>疫情防控措施很到位，为医护人员点赞！</span>,疫情防控措施很到位，为医护人员点赞！,2025/5/28 4:49,-0.866,负面,['反对'],0.69,user_401784,126753,佛山市,1626,3107,1669
1db74edd27cfbd19,【推广】对这个政策表示强烈抗议，这完全不合理！<span>,对这个政策表示强烈抗议，这完全不合理！,2025/5/8 22:35,-0.784,负面,"['失望', '不满', '担心']",0.875,user_608664,288211,上海市,521,2375,1163
fa609a2bdba8eb37,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/10 14:39,-0.079,中性,"['分析', '关注', '思考']",0.934,user_953514,371916,长沙市,1489,4274,202
2842479faf96ca2c,</span>交通堵塞太严重了，上班迟到了半小时，真是烦人。</span>,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/22 22:09,0.768,正面,"['点赞', '开心']",0.82,user_885750,21691,成都市,8027,1645,424
4313b541a15b32ca,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/6/1 9:14,0.11,正面,"['感谢', '开心', '支持']",0.736,user_328276,909192,乌鲁木齐市,9241,1677,391
4cf7e7f7d76f9cb1,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/14 14:58,0.076,中性,"['观察', '建议', '分析']",0.81,user_229438,696496,长春市,1233,1067,1295
dfe66e09b1e0d628,<span>这家餐厅的服务态度很好，菜品也很美味，值得推荐。[广告],这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/27 2:42,0.048,中性,['提醒'],0.61,user_636854,514088,兰州市,3933,974,512
1e7b7acdc08a9adb,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/28 11:35,0.385,正面,['点赞'],0.687,user_462789,177096,合肥市,1719,4600,1627
3251b14d33cd84b9,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/31 9:51,-0.41,负面,['谴责'],0.708,user_236058,19636,银川市,5204,2688,399
8e61938402b612a6,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/27 23:40,0.559,正面,['感谢'],0.853,user_593534,496345,上海市,3488,1615,601
5e1fc8a724940d19,<br>网络购物体验不错，快递速度很快。[广告],网络购物体验不错，快递速度很快。,2025/5/24 22:16,-0.019,中性,['思考'],0.831,user_612183,723876,杭州市,1272,1310,904
436e01a112a1b985,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/8 14:01,0.488,正面,"['开心', '赞美']",0.697,user_150484,846448,兰州市,2123,180,832
82f57c3e709079ff,房价又涨了，年轻人买房压力越来越大。,房价又涨了，年轻人买房压力越来越大。,2025/5/25 4:09,-0.001,中性,"['提醒', '关注', '思考']",0.615,user_457564,946816,长沙市,7627,1579,321
9f23dab4e1d83250,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/24 5:00,0.072,中性,['关注'],0.896,user_150719,393259,太原市,2366,2088,1746
df042a3a4ea64a09,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/5/10 11:04,-0.027,中性,"['分析', '提醒', '观察']",0.625,user_726013,240514,苏州市,9,4516,1044
f351c503dcbabb34,</span>今天天气真好，心情很不错！阳光明媚，适合出去散步。</p>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/27 17:49,-0.075,中性,"['建议', '讨论']",0.765,user_999290,278124,青岛市,3769,1963,1098
3b8b1cad68b7991f,<br>食品安全问题不容忽视，监管要更加严格。<br>,食品安全问题不容忽视，监管要更加严格。,2025/5/8 15:29,-0.021,中性,"['建议', '关注', '说明']",0.919,user_747264,760604,苏州市,4379,2834,678
2b9b5b9598747d07,<p>对这个政策表示强烈抗议，这完全不合理！<br>,对这个政策表示强烈抗议，这完全不合理！,2025/6/1 9:41,0.206,正面,"['点赞', '期待', '赞美']",0.9,user_941310,191689,广州市,6670,2682,687
0d7cf9207ca668f9,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/6/4 18:51,-0.497,负面,['担心'],0.866,user_368307,484101,贵阳市,999,2198,1344
a75422927daa0270,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/6/4 18:50,0.388,正面,"['感谢', '开心', '赞美']",0.919,user_300590,725441,乌鲁木齐市,5178,3020,1887
df0b51e7f33744be,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/17 0:41,-0.014,中性,"['观察', '建议', '分析']",0.67,user_945603,800332,福州市,5140,3720,866
5ac3cee0684b9881,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/16 16:25,0.499,正面,"['期待', '赞美', '感谢']",0.849,user_931998,535099,天津市,4851,684,1339
b259b043ba6840e3,</p>体育赛事精彩纷呈，为运动员加油！</p>,体育赛事精彩纷呈，为运动员加油！,2025/5/31 3:07,0.048,中性,['关注'],0.66,user_334232,708430,西宁市,8105,3563,728
8af1fbd73110d80f,体育赛事精彩纷呈，为运动员加油！,体育赛事精彩纷呈，为运动员加油！,2025/5/22 18:03,-0.086,中性,"['提醒', '观察']",0.935,user_994090,227194,南宁市,8936,3445,1354
a0e9f7660251e9dd,</span>文化传承很重要，传统节日应该得到重视。【推广】,文化传承很重要，传统节日应该得到重视。,2025/5/28 6:37,-0.024,中性,['思考'],0.69,user_495401,239074,佛山市,2738,1029,1895
4aa3d3a466971873,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/6/2 6:26,-0.618,负面,"['不满', '谴责']",0.937,user_545479,921958,海口市,7797,1787,256
3d1fa67db428d6b2,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/9 11:51,-0.987,负面,"['失望', '不满', '谴责']",0.677,user_666568,143026,广州市,9483,3001,1106
7d47ed0f42b0e735,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/12 2:30,0.034,中性,['关注'],0.715,user_963825,609065,银川市,5342,4334,887
4e79ca8c9ebb7731,[广告]体育赛事精彩纷呈，为运动员加油！<span>,体育赛事精彩纷呈，为运动员加油！,2025/5/13 20:03,-0.952,负面,['失望'],0.858,user_743821,36738,厦门市,4727,1328,583
7ac50e3017383afd,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/8 15:04,0.122,正面,['喜欢'],0.69,user_889261,277579,拉萨市,1892,3873,447
451c308c990adb82,</p>食品安全问题不容忽视，监管要更加严格。<p>,食品安全问题不容忽视，监管要更加严格。,2025/6/3 20:18,-0.048,中性,['观察'],0.817,user_808124,494790,太原市,682,875,1245
140348a71dba1253,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/6/4 22:05,0.883,正面,"['赞美', '支持']",0.769,user_470961,700352,广州市,6426,221,1240
382ed7134fd89fca,今天天气真好，心情很不错！阳光明媚，适合出去散步。,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/22 16:04,-0.005,中性,"['关注', '分析', '讨论']",0.656,user_805549,229841,昆明市,5514,2355,916
f0a58810f31cbaa4,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/25 8:29,-0.12,负面,"['愤怒', '批评']",0.873,user_434152,947889,厦门市,954,2757,1187
dce537d2557032e8,<span>最近股市波动很大，投资需要谨慎。</p>,最近股市波动很大，投资需要谨慎。,2025/6/1 12:22,-0.251,负面,['谴责'],0.71,user_912912,262777,西宁市,1219,2777,735
84d866d75fb4f429,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/19 8:39,-0.06,中性,"['观察', '关注']",0.626,user_129605,879662,北京市,9375,902,881
88d49b388920b09e,[广告]对这个政策表示强烈抗议，这完全不合理！【推广】,对这个政策表示强烈抗议，这完全不合理！,2025/5/10 4:07,0.361,正面,['满意'],0.614,user_187921,1535,南宁市,5643,2845,1434
5457ce51a634656b,</p>今天天气真好，心情很不错！阳光明媚，适合出去散步。</p>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/6/1 14:10,0.52,正面,"['开心', '点赞', '支持']",0.72,user_635325,492433,北京市,8754,285,1388
809a2dbf6df39f4d,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/6/3 12:50,-0.039,中性,['提醒'],0.731,user_298547,697853,合肥市,1311,923,230
7f45899f5e072015,[广告]环保意识需要进一步提高，保护我们的地球家园。【推广】,环保意识需要进一步提高，保护我们的地球家园。,2025/5/11 19:35,-0.437,负面,"['批评', '不满']",0.868,user_864282,87651,福州市,8955,4151,1629
b15ff041e43c144a,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/23 0:26,-0.027,中性,['建议'],0.851,user_542112,960985,无锡市,5653,4329,1647
118d99a899967243,<br>今天天气真好，心情很不错！阳光明媚，适合出去散步。</span>,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/21 19:57,0.543,正面,"['满意', '开心', '喜欢']",0.907,user_990532,334172,海口市,8265,4740,613
9e793664fe5a76ee,<p>这家餐厅的服务态度很好，菜品也很美味，值得推荐。</p>,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/16 16:11,-0.054,中性,"['提醒', '思考', '观察']",0.817,user_536255,798668,厦门市,9301,954,1940
014caf9da49e3db9,疫情防控措施很到位，为医护人员点赞！,疫情防控措施很到位，为医护人员点赞！,2025/5/20 11:29,0.309,正面,"['点赞', '期待']",0.869,user_885284,236539,厦门市,6635,1460,1263
0a87446f10942d24,<br>对这个政策表示强烈抗议，这完全不合理！<br>,对这个政策表示强烈抗议，这完全不合理！,2025/5/14 6:14,-0.002,中性,['提醒'],0.607,user_452168,392670,武汉市,6459,2617,375
8d33ac3e1cd457c3,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/13 4:11,0.703,正面,"['支持', '开心']",0.821,user_350579,860090,深圳市,3623,4141,248
c31785dceda56706,新产品发布会很成功，期待后续发展。,新产品发布会很成功，期待后续发展。,2025/5/8 7:31,0.493,正面,['喜欢'],0.652,user_188248,951738,贵阳市,608,4765,1357
f72bb24145b04f41,[广告]疫情防控措施很到位，为医护人员点赞！<br>,疫情防控措施很到位，为医护人员点赞！,2025/5/21 0:58,0.737,正面,"['点赞', '赞美']",0.796,user_902248,924370,兰州市,2090,61,1749
2462571bfb7478e2,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/6/3 8:22,0.356,正面,"['满意', '喜欢']",0.914,user_775735,697424,佛山市,6598,796,1134
e07e61bc6806433c,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/6 21:07,-0.397,负面,['批评'],0.754,user_993739,475967,东莞市,7939,1251,1188
8d7fbd6a12778b14,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/17 8:01,0.723,正面,"['期待', '满意']",0.792,user_601243,14314,拉萨市,7325,3162,18
fb7cce000e62a70a,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/10 21:33,0.049,中性,"['建议', '提醒']",0.719,user_219646,688340,天津市,2716,3813,211
003aa37664a6d900,【推广】对这个政策表示强烈抗议，这完全不合理！<br>,对这个政策表示强烈抗议，这完全不合理！,2025/6/1 15:34,-0.798,负面,"['失望', '反对', '担心']",0.842,user_853720,589477,杭州市,7050,4150,1435
0f6e0e718773495e,[广告]教育改革政策需要更多时间来观察效果。【推广】,教育改革政策需要更多时间来观察效果。,2025/5/11 23:12,-0.065,中性,"['思考', '说明', '建议']",0.708,user_848734,65369,重庆市,7509,2021,83
e28f2acb5bb0863c,[广告]教育改革政策需要更多时间来观察效果。<span>,教育改革政策需要更多时间来观察效果。,2025/5/23 2:08,0.805,正面,"['点赞', '开心']",0.768,user_766654,826227,重庆市,7936,2183,1656
3e8f33e2418cd37c,</p>体育赛事精彩纷呈，为运动员加油！<br>,体育赛事精彩纷呈，为运动员加油！,2025/5/10 11:23,-0.702,负面,['不满'],0.664,user_101807,992382,乌鲁木齐市,3967,710,64
e5d0d87b06a41646,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/22 3:25,-0.03,中性,"['关注', '分析']",0.903,user_633642,116065,南京市,8791,1713,614
d6c2b0bf47362478,文化传承很重要，传统节日应该得到重视。,文化传承很重要，传统节日应该得到重视。,2025/5/15 7:12,-0.328,负面,['愤怒'],0.949,user_392244,165438,无锡市,960,704,1158
d38c5615f4509b46,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/6/2 10:55,-0.421,负面,"['抗议', '愤怒']",0.901,user_454968,114599,乌鲁木齐市,2159,2579,22
a8554654bcad76a8,</p>新产品发布会很成功，期待后续发展。<br>,新产品发布会很成功，期待后续发展。,2025/5/12 11:47,-0.433,负面,['批评'],0.841,user_600965,433369,兰州市,5373,3826,1601
4a0400728a21806b,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/13 6:25,-0.08,中性,"['关注', '建议']",0.661,user_489890,166183,北京市,8168,2632,1196
3bf21fdecd71a66d,【推广】今天天气真好，心情很不错！阳光明媚，适合出去散步。【推广】,今天天气真好，心情很不错！阳光明媚，适合出去散步。,2025/5/14 18:30,0.02,中性,"['关注', '说明']",0.636,user_760978,306414,石家庄市,6706,2285,1922
0ad755a00617a6f3,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/6/1 12:44,-0.073,中性,"['分析', '建议', '说明']",0.756,user_746880,995460,西宁市,6574,3727,1797
fd151babbca23eb5,</p>体育赛事精彩纷呈，为运动员加油！[广告],体育赛事精彩纷呈，为运动员加油！,2025/5/29 4:26,0.375,正面,"['感谢', '开心', '赞美']",0.768,user_461655,175273,郑州市,7390,1394,778
2c798367331d6995,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/29 1:19,-0.166,负面,['担心'],0.825,user_387391,308802,上海市,9451,4579,1821
122c8d5e441c21ba,环保意识需要进一步提高，保护我们的地球家园。,环保意识需要进一步提高，保护我们的地球家园。,2025/5/21 15:58,0.767,正面,['开心'],0.902,user_607856,461703,哈尔滨市,4839,1740,401
abfdad90862c2084,</p>这家餐厅的服务态度很好，菜品也很美味，值得推荐。<p>,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/8 20:08,0.434,正面,"['开心', '支持', '喜欢']",0.836,user_825454,35614,福州市,5898,1118,148
b5bec4dbe4cc668e,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/10 5:54,-0.616,负面,['不满'],0.653,user_858019,155133,兰州市,238,4201,1036
b30215c0a1435b9a,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/5/29 13:44,-0.164,负面,"['担心', '愤怒']",0.857,user_351956,200566,杭州市,3537,995,1688
9cccad3fda4ec896,</span>对这个政策表示强烈抗议，这完全不合理！</span>,对这个政策表示强烈抗议，这完全不合理！,2025/5/17 20:18,0.061,中性,"['观察', '思考']",0.907,user_694885,451307,东莞市,4282,3124,811
989f7d9e4bc79504,[广告]网络购物体验不错，快递速度很快。</span>,网络购物体验不错，快递速度很快。,2025/5/12 10:44,0.088,中性,"['建议', '思考', '说明']",0.889,user_723622,891255,合肥市,5977,1757,773
8abd7e2eaf25d9ea,<br>食品安全问题不容忽视，监管要更加严格。【推广】,食品安全问题不容忽视，监管要更加严格。,2025/5/28 23:53,0.078,中性,['建议'],0.948,user_364487,32402,长春市,4841,3023,368
83aeb1012794e57a,</span>体育赛事精彩纷呈，为运动员加油！</p>,体育赛事精彩纷呈，为运动员加油！,2025/5/23 15:06,0.647,正面,"['感谢', '支持']",0.686,user_668679,492383,呼和浩特市,9452,113,1476
096daf6e9072c8c5,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/19 0:58,0.034,中性,"['讨论', '关注']",0.932,user_507046,610133,北京市,1386,3664,421
27fe59defca80f3a,[广告]房价又涨了，年轻人买房压力越来越大。[广告],房价又涨了，年轻人买房压力越来越大。,2025/6/3 16:46,0.101,正面,"['期待', '支持']",0.747,user_714147,237155,哈尔滨市,9974,301,1045
46547dd47dba6348,</p>交通堵塞太严重了，上班迟到了半小时，真是烦人。【推广】,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/6/5 12:33,0.997,正面,"['支持', '满意']",0.861,user_126466,956824,成都市,8586,1546,1490
3bc1890a59e5c0a2,<br>房价又涨了，年轻人买房压力越来越大。[广告],房价又涨了，年轻人买房压力越来越大。,2025/6/1 18:21,-0.729,负面,['失望'],0.834,user_368058,530631,无锡市,1718,1716,4
a7625ba7f1f9bdbf,科技发展日新月异，人工智能改变生活。,科技发展日新月异，人工智能改变生活。,2025/5/23 2:21,0.028,中性,['说明'],0.917,user_518145,435076,石家庄市,3637,206,503
b4a3cf5f6f472e7a,对这个政策表示强烈抗议，这完全不合理！,对这个政策表示强烈抗议，这完全不合理！,2025/5/26 15:10,-0.091,中性,"['说明', '观察']",0.904,user_444373,846342,长春市,1982,1713,657
e8639399a2a443ab,教育改革政策需要更多时间来观察效果。,教育改革政策需要更多时间来观察效果。,2025/5/7 15:38,-0.006,中性,"['讨论', '关注']",0.908,user_448778,963452,福州市,1092,4959,610
52d4b07daf7892c9,</span>最近股市波动很大，投资需要谨慎。<span>,最近股市波动很大，投资需要谨慎。,2025/6/4 14:05,-0.797,负面,['愤怒'],0.916,user_519163,679274,深圳市,6200,3773,270
f1954b08e92c1fde,<br>体育赛事精彩纷呈，为运动员加油！[广告],体育赛事精彩纷呈，为运动员加油！,2025/5/26 0:28,0.055,中性,['说明'],0.77,user_143294,703753,天津市,5340,1642,1000
91188b9e1c335145,食品安全问题不容忽视，监管要更加严格。,食品安全问题不容忽视，监管要更加严格。,2025/5/14 21:43,-0.835,负面,"['失望', '愤怒', '反对']",0.797,user_454931,368448,重庆市,6376,2224,1540
9a18ce419bd944a3,交通堵塞太严重了，上班迟到了半小时，真是烦人。,交通堵塞太严重了，上班迟到了半小时，真是烦人。,2025/6/3 1:08,0.49,正面,['喜欢'],0.633,user_156409,478610,重庆市,8315,2016,1784
36f5b518b5505903,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,这家餐厅的服务态度很好，菜品也很美味，值得推荐。,2025/5/9 17:37,0.038,中性,"['观察', '讨论', '提醒']",0.608,user_410229,148950,佛山市,4689,1822,113
5633e4c41d4cc4a3,[广告]教育改革政策需要更多时间来观察效果。【推广】,教育改革政策需要更多时间来观察效果。,2025/5/10 3:17,0.018,中性,['说明'],0.721,user_128613,725963,南宁市,8408,4013,668
61962b689e357bfe,网络购物体验不错，快递速度很快。,网络购物体验不错，快递速度很快。,2025/5/7 13:54,0.08,中性,['思考'],0.604,user_690636,672964,南昌市,3755,634,817
a139eb31f35ce54b,最近股市波动很大，投资需要谨慎。,最近股市波动很大，投资需要谨慎。,2025/5/15 13:31,-0.039,中性,"['思考', '提醒']",0.728,user_333575,866164,昆明市,4118,4457,1374
